NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,train_accuracy,train_loss,val_accuracy,val_loss,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM_BI,128,5,32,2,1,2023-10-14 03:11:19.426332,2023-10-14 03:11:30.942729,11.51639699935913,0.19193994998931885,0.47023725509643555,0.7913486361503601,0.700011134147644,0.7286671996116638,awake,0.7286671707960797,0.7275155005457121,0.9853539377673405,0.8370284940754231,0.12572707062014743,0.7079674030393487,0.0,4300.0,35202.0,1397.0,93987.0
LSTM_BI,128,5,32,2,1,2023-10-14 03:11:19.426332,2023-10-14 03:11:30.942729,11.51639699935913,0.19193994998931885,0.47023725509643555,0.7913486361503601,0.700011134147644,0.7286671996116638,asleep,0.7286671707960797,0.7547832192381956,0.10885524783555263,0.1902696962322175,0.12572707062014743,0.707967402375842,0.0,93987.0,1397.0,35202.0,4300.0
LSTM_BI,128,5,32,2,1,2023-10-14 03:11:19.426332,2023-10-14 03:11:30.942729,11.51639699935913,0.19193994998931885,0.47023725509643555,0.7913486361503601,0.700011134147644,0.7286671996116638,avg,0.7286671707960797,0.7411493598919539,0.5471045928014465,0.5136490951538203,0.12572707062014743,0.7079674027075953,,,,,
LSTM_BI,128,15,32,2,1,2023-10-14 03:11:31.802216,2023-10-14 03:11:41.349563,9.547346830368042,0.1591224471728007,0.42468804121017456,0.81845623254776,0.7899803519248962,0.736696183681488,awake,0.7366961730646621,0.7420669577874818,0.962048142246079,0.8378590602801265,0.1956120791994933,0.7034267851304983,0.0,7606.0,31896.0,3620.0,91764.0
LSTM_BI,128,15,32,2,1,2023-10-14 03:11:31.802216,2023-10-14 03:11:41.349563,9.547346830368042,0.1591224471728007,0.42468804121017456,0.81845623254776,0.7899803519248962,0.736696183681488,asleep,0.7366961730646621,0.6775342953857117,0.19254721279935194,0.29987383693423747,0.1956120791994933,0.7034267901731501,0.0,91764.0,3620.0,31896.0,7606.0
LSTM_BI,128,15,32,2,1,2023-10-14 03:11:31.802216,2023-10-14 03:11:41.349563,9.547346830368042,0.1591224471728007,0.42468804121017456,0.81845623254776,0.7899803519248962,0.736696183681488,avg,0.7366961730646621,0.7098006265865968,0.5772976775227154,0.5688664486071819,0.1956120791994933,0.7034267876518242,,,,,
LSTM_BI,128,30,32,2,1,2023-10-14 03:11:42.180404,2023-10-14 03:11:52.482596,10.302191972732544,0.1717031995455424,0.40782853960990906,0.826454758644104,0.8540319800376892,0.7359548211097717,awake,0.7359548062808594,0.7415376159839643,0.96185943135117,0.8374500246453803,0.19286251736715776,0.7055355767517452,0.0,7524.0,31978.0,3638.0,91746.0
LSTM_BI,128,30,32,2,1,2023-10-14 03:11:42.180404,2023-10-14 03:11:52.482596,10.302191972732544,0.1717031995455424,0.40782853960990906,0.826454758644104,0.8540319800376892,0.7359548211097717,asleep,0.7359548062808594,0.6740727468195664,0.19047136853830185,0.29701563240170537,0.19286251736715776,0.7055355898891803,0.0,91746.0,3638.0,31978.0,7524.0
LSTM_BI,128,30,32,2,1,2023-10-14 03:11:42.180404,2023-10-14 03:11:52.482596,10.302191972732544,0.1717031995455424,0.40782853960990906,0.826454758644104,0.8540319800376892,0.7359548211097717,avg,0.7359548062808594,0.7078051814017654,0.5761653999447359,0.5672328285235428,0.19286251736715776,0.7055355833204627,,,,,
LSTM_BI,128,50,32,2,1,2023-10-14 03:11:53.350165,2023-10-14 03:12:02.895092,9.54492712020874,0.15908211867014568,0.4050210118293762,0.8260620832443237,0.8095647692680359,0.7360289692878723,awake,0.7360289429592397,0.7448633503735745,0.9532101820011742,0.8362551046687026,0.2054721053856582,0.7109585062610818,0.0,8359.0,31143.0,4463.0,90921.0
LSTM_BI,128,50,32,2,1,2023-10-14 03:11:53.350165,2023-10-14 03:12:02.895092,9.54492712020874,0.15908211867014568,0.4050210118293762,0.8260620832443237,0.8095647692680359,0.7360289692878723,asleep,0.7360289429592397,0.6519263765403214,0.21160953875753127,0.3195092118339577,0.2054721053856582,0.7109585207255306,0.0,90921.0,4463.0,31143.0,8359.0
LSTM_BI,128,50,32,2,1,2023-10-14 03:11:53.350165,2023-10-14 03:12:02.895092,9.54492712020874,0.15908211867014568,0.4050210118293762,0.8260620832443237,0.8095647692680359,0.7360289692878723,avg,0.7360289429592397,0.6983948634569479,0.5824098603793527,0.5778821582513302,0.2054721053856582,0.7109585134933062,,,,,
LSTM_BI,128,80,32,2,1,2023-10-14 03:12:03.765027,2023-10-14 03:12:13.398426,9.63339900970459,0.16055665016174317,0.39894506335258484,0.833010196685791,0.8652359247207642,0.7346129417419434,awake,0.7346129324021766,0.7498343857177597,0.9374737901534849,0.8332207401333415,0.22144222931591706,0.7229612214063752,0.0,9669.0,29833.0,5964.0,89420.0
LSTM_BI,128,80,32,2,1,2023-10-14 03:12:03.765027,2023-10-14 03:12:13.398426,9.63339900970459,0.16055665016174317,0.39894506335258484,0.833010196685791,0.8652359247207642,0.7346129417419434,asleep,0.7346129324021766,0.6184993283438879,0.24477241658650195,0.3507390949487621,0.22144222931591706,0.7229617467710774,0.0,89420.0,5964.0,29833.0,9669.0
LSTM_BI,128,80,32,2,1,2023-10-14 03:12:03.765027,2023-10-14 03:12:13.398426,9.63339900970459,0.16055665016174317,0.39894506335258484,0.833010196685791,0.8652359247207642,0.7346129417419434,avg,0.7346129324021766,0.6841668570308238,0.5911231033699934,0.5919799175410518,0.22144222931591706,0.7229614840887263,,,,,
LSTM_BI,128,100,32,2,1,2023-10-14 03:12:14.291011,2023-10-14 03:12:23.920340,9.629328966140747,0.16048881610234578,0.3970642387866974,0.8367235064506531,0.8752307891845703,0.7301943898200989,awake,0.7301943863707131,0.74138058022014,0.949771450138388,0.8327366152064308,0.18692596847506748,0.7151587925442113,0.0,7900.0,31602.0,4791.0,90593.0
LSTM_BI,128,100,32,2,1,2023-10-14 03:12:14.291011,2023-10-14 03:12:23.920340,9.629328966140747,0.16048881610234578,0.3970642387866974,0.8367235064506531,0.8752307891845703,0.7301943898200989,asleep,0.7301943863707131,0.6224883775904184,0.1999898739304339,0.30272258732013874,0.18692596847506748,0.7151588052835424,0.0,90593.0,4791.0,31602.0,7900.0
LSTM_BI,128,100,32,2,1,2023-10-14 03:12:14.291011,2023-10-14 03:12:23.920340,9.629328966140747,0.16048881610234578,0.3970642387866974,0.8367235064506531,0.8752307891845703,0.7301943898200989,avg,0.7301943863707131,0.6819344789052793,0.574880662034411,0.5677296012632848,0.18692596847506748,0.7151587989138768,,,,,
LSTM_BI,128,120,32,2,1,2023-10-14 03:12:24.786984,2023-10-14 03:12:34.448087,9.661103010177612,0.16101838350296022,0.3873339593410492,0.8438875675201416,0.8619802594184875,0.7312397360801697,awake,0.7312397135358747,0.7454465456839728,0.9414052671307557,0.8320438098238526,0.202891588408872,0.7183280842388517,0.0,8839.0,30663.0,5589.0,89795.0
LSTM_BI,128,120,32,2,1,2023-10-14 03:12:24.786984,2023-10-14 03:12:34.448087,9.661103010177612,0.16101838350296022,0.3873339593410492,0.8438875675201416,0.8619802594184875,0.7312397360801697,asleep,0.7312397135358747,0.6126282228999168,0.22376082223684876,0.3277952901909883,0.202891588408872,0.7183281166179847,0.0,89795.0,5589.0,30663.0,8839.0
LSTM_BI,128,120,32,2,1,2023-10-14 03:12:24.786984,2023-10-14 03:12:34.448087,9.661103010177612,0.16101838350296022,0.3873339593410492,0.8438875675201416,0.8619802594184875,0.7312397360801697,avg,0.7312397135358747,0.6790373842919448,0.5825830446838022,0.5799195500074205,0.202891588408872,0.7183281004284182,,,,,
LSTM_BI,128,150,32,2,1,2023-10-14 03:12:35.323097,2023-10-14 03:12:45.280959,9.95786190032959,0.16596436500549316,0.3825077712535858,0.8432126641273499,0.8866755366325378,0.7258055210113525,awake,0.7258054950106015,0.7440144405538889,0.9333955380357293,0.828014341051026,0.19262141930393284,0.7147843463170911,0.0,8870.0,30632.0,6353.0,89031.0
LSTM_BI,128,150,32,2,1,2023-10-14 03:12:35.323097,2023-10-14 03:12:45.280959,9.95786190032959,0.16596436500549316,0.3825077712535858,0.8432126641273499,0.8866755366325378,0.7258055210113525,asleep,0.7258054950106015,0.5826709584181831,0.22454559262822135,0.3241662859753312,0.19262141930393284,0.7147843599853316,0.0,89031.0,6353.0,30632.0,8870.0
LSTM_BI,128,150,32,2,1,2023-10-14 03:12:35.323097,2023-10-14 03:12:45.280959,9.95786190032959,0.16596436500549316,0.3825077712535858,0.8432126641273499,0.8866755366325378,0.7258055210113525,avg,0.7258054950106015,0.663342699486036,0.5789705653319753,0.5760903135131786,0.19262141930393284,0.7147843531512114,,,,,
LSTM_BI,128,200,32,2,1,2023-10-14 03:12:46.161539,2023-10-14 03:12:55.773751,9.61221194267273,0.16020353237787882,0.3818168342113495,0.8437108993530273,1.0021986961364746,0.7179321646690369,awake,0.7179321797666177,0.7433059773060962,0.9182147949341609,0.8215540328216385,0.18298945745652917,0.693286023665524,0.0,9256.0,30246.0,7801.0,87583.0
LSTM_BI,128,200,32,2,1,2023-10-14 03:12:46.161539,2023-10-14 03:12:55.773751,9.61221194267273,0.16020353237787882,0.3818168342113495,0.8437108993530273,1.0021986961364746,0.7179321646690369,asleep,0.7179321797666177,0.542651110980829,0.23431724975950585,0.3273042309800385,0.18298945745652917,0.6932864505658137,0.0,87583.0,7801.0,30246.0,9256.0
LSTM_BI,128,200,32,2,1,2023-10-14 03:12:46.161539,2023-10-14 03:12:55.773751,9.61221194267273,0.16020353237787882,0.3818168342113495,0.8437108993530273,1.0021986961364746,0.7179321646690369,avg,0.7179321797666177,0.6429785441434626,0.5762660223468334,0.5744291319008386,0.18298945745652917,0.693286237115669,,,,,
